Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
sailfisheurope.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
alorenademalaga.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
psunion.co.th,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
gammamac.it,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
piessemoda.it,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2
ok-styl.eu,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
marketingendesign.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
besibajasby.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,2
kinnaree.co.uk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
niobestudio.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
briard-stark.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,2
easy-process.de,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
cumbriacounselling.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
superlagoa.com.br,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
dgcm.it,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,2
elektro-vozila.si,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,2
ninopizzaria.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
svadebny.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
stockmarketinvestingforbeginners.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
agathaprojetosocial.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
liegen-sitzen.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,1,2
buysellrentindubai.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
algiba.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2
welcoms.co.uk,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
masrealestate.it,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
judycole.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
ayseteyze.com.tr,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
applausemovie.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
fritec.nl,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
creuzadema.net,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2
cms01.global-partners.co.jp,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
notebookreparatur24.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
thetunes.nl,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,2
siaco.it,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
stockmarketinvestingforbeginners.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
janke-baufinanzierungen.de,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
mtb-bad-harzburg.de,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
gartmarine.ru,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
arcolec.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sri-lanka-reisen.eu,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
nubiafarias.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,2
albondon.org,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,2
brocantezussen.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
pyrsostrom.gr,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
lovas.cz,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,2
spbshkaf.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,2
cookingx2.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,2
hostrat.com,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,2
noscasamos2010.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
andriacambia.it,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
theater-of-changes.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2
coratradecenter.ro,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,2
fzg-eu.de,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2
transtech-eco.pl,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2
webconference.su,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
sportscity.co.th,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
sportschule-neumann.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
bjorklidensgolfklubb.se,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
puracolombia.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
sgeo.net,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
koi-waterlife-centre.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,2
deboerschilders.nl,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,2
svadebny.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
rabbikramerslegacy.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
pantherma.eu,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
geld-mit-devisenhandel.de,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,2
masseny.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
strohmannzunft.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
bruecke-erding.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
medicalpost.gr,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
papaceluma.ch,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
ardeex.com,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,2
liceoparroquialsangregoriomagno.edu.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
eca.edu.au,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
lasqc.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
farsgp.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
aibek.kz,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
butrading.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
real-house.nl,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,2
bcm-shop.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
bonato.it,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
lacasadesirio.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
umeataxi.se,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
colegiovalledelmiro.es,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
portaflores.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
smalbro.dk,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
construtoraelevacao.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
valedojauru.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
westvalleyfamilyclinic.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
extrememortgagesolutions.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
strohmannzunft.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
sibrc.org,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,2
shekinahphotography.co.za,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
dypreprint.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,2
sri-lanka-reisen.eu,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,2
nancysdancefashion.nl,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
martinprothero.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,2
comarcabrasil.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
botoxina.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2
vakantiehuislereve.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
pedalecesenateciclineri.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
ikedojo.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
s-tab.ru,0,0,1,4,0,0,0,1,1,1,1,0,0,1,0,2
thai-liveaboard.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
confar.it,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
swaledaleroadrunners.co.uk,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,2
dyetr.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
tipulsini.co.il,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
bonanni.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
polskizwiazekpokera.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
szabadmunkaero.hu,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
windwolke.de,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
cpimoto.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2
emigrationrusse.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
neues-atelierhaus-panzerhalle.de,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,2
keve-kiserdo.hu,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,2
iremshrine.org,0,0,1,9,0,0,0,0,0,0,1,0,0,1,0,2
negentis.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
schattle.de,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
ambiani.nl,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
forumdetregastel.fr,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,2
prefina.it,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
onlineigri.net,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
virgiliogomes.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
transportheker.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
crystalspringsag.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
bkr-laserscanning.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
klinghammer.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,2
viaggiareinirlanda.net,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
sportschule-neumann.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
qmcweb.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
roval.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
auter.co.rs,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
liceoparroquialsangregoriomagno.edu.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
jack-russell-terrier.it,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2
iosges.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,0,2
uspenie.info,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
bckeepfit.nl,0,0,1,4,0,0,0,0,0,1,1,1,0,1,0,2
host.hostenx.com,0,0,1,4,0,0,1,0,0,0,0,1,1,1,1,2
fischereiverein.org,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
feuer-wehr.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
werderfan-fahrten.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
popconcepts.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
connexion3.gr,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
leaderinfife.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
sek.com.gr,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
academiedumeuble.ca,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sweethome.com.gr,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2
mueblesjoval.cl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
academiedumeuble.ca,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
natureandart.ch,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
asociacionkaribu.org,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,2
pensiiilfov.ro,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ruralyouthwa.org.au,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
apechemy.fr,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
musimagen.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2
osmcanada.org,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2
siepp.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
novaravanni.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
sagivlaw.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
elektro-vozila.si,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,2
fischereiverein.org,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
goi.net.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
yuehui001.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,2
botoxina.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,2
dypacking.com,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2
citilinkmoneyexchange.com.au,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
musimagen.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
suiteorchestra.it,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
twocircles.co.uk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
florsiris.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
vision-dental.com,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2
ttc-fuchsstadt.de,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
plumtreegolf.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
twocircles.co.uk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
forelderij.nl,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
yunnanguolv.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,2
westvalleyfamilyclinic.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
aquamarinadivingtenerife.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
amexcompany.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
australasiansocceracademy.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
shantasells.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
korexshop.sk,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
frank-sauer.com,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2
sikobv.nl,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,2
guidartes.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
trenker-bestattungen.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
afotiadis.gr,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
lacasadesirio.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
ccent.com.au,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,2
ttc-fuchsstadt.de,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
itport.com.ua,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,2
skshu.com.cn,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
szabadmunkaero.hu,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
westwindwebdesign.com,0,0,1,2,0,0,0,0,0,1,1,1,0,1,0,2
saigontrangsuc.com.vn,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
fjpengfei.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
alviksby.se,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
niobestudio.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
mascoterossolidarios.org,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2
haktari.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
pembrokeshire-farm-cottages.co.uk,0,0,1,11,0,0,0,1,0,0,1,0,0,1,0,2
consumers-insuranceagency.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
hubbards.com.au,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
windmillag.com.au,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
skirennlauf.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
natursteinteppich-prangenberg.at,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
abovestandard.nl,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
insel-schuetzen.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
missionpartner.dk,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
silca02.it,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
ifk-motion.dk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
supergorod.ru,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,2
kdw-nettetal.de,0,0,1,3,0,0,0,1,0,1,1,0,0,1,0,2
niedoba-assoc.com,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2
kadernictvi-uherskybrod.cz,0,0,1,2,0,0,0,1,1,1,1,0,0,1,0,2
pc50.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
osn-solutions.nl,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,2
zaehringer.org,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
cresco.com.hk,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
mirakelkursen.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
australasiansocceracademy.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
acosmotta.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,2
unfallhilfe-bayern.de,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,2
liceoparroquialsangregoriomagno.edu.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
shantasells.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
crystalspringsag.org,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
bbs1wob.de,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
sls.org.cn,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
holidayclub-mtb.com,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2
e-komotini.gr,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
domusviatoris.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
briard-stark.de,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2
belmontbaptistchurch.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
job.ph,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
evasteinberger.at,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
prismpgh.org,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,2
brigitte-koischwitz.de,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
ccimb.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,2
korexshop.sk,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
farmaciaspengler.com.br,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
smalbro.dk,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,2
theplumbingdoctor.net,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
pols.gr,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
jville.ind.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
thai-liveaboard.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
szgs.ru,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2
norzwebmarketing.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2
dolcevino.it,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
hillview.com.cy,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
lontechshop.co.uk,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
iranrad.ir,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
frieslandpokal.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
intocht-simpelveld.nl,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,2
mzracing.sk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
minhasgerais.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
danielfabri.com.ar,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
masseny.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
enventureonline.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
hubbards.com.au,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
ninopizzaria.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
diarco.com.pe,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
aborrn.org.br,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
richpictures.co.uk,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,2
dtxzx.net,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
multisolexpress.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
prosuzdal.ru,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,2
alberi.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
siepp.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
ihostingthailand.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,2
plasmatreatment.co.uk,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,2
k-9.com,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,2
petdogwash.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
synshaltk.dk,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
tochnogopvakantie.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
viajesyexcursionesengil.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
hsv-deswalm.nl,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
bruynzeelmultipanel.be,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
evasteinberger.at,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
haciendadelastorres.com.mx,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,2
mzracing.sk,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
horizonte-hospizverein.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
enseignementlibremarche.be,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
asv-rilchingenhanweiler.de,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,2
babaci.fr,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
bckeepfit.nl,0,0,1,3,0,0,0,0,0,1,1,1,0,1,0,2
ok-styl.eu,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
acranes.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
twalogisticsltd.co.uk,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2
bfgmek.no,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,2
brocantezussen.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
clinicavisualiza.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,2
imoconcept.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
vetquality.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2
capella.nl,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
oratoriosanfelipeneri.com.mx,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
abertosp.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
allaroundrental.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
trubeats.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
covetraining.com.au,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
latablepaysanne.fr,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
patrikcase.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2
atenix.com,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,2
malin-kh.cz,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2
khd.at,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
klinghammer.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
umeataxi.se,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2
notebookreparatur24.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,2
ekwdesign.de,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,2
allaroundrental.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
superlagoa.com.br,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2
columbiafresh.es,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
impactosmt.com.br,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,2
financial-forensics.co.uk,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2
ybbstal-braeu.at,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,2
pc50.de,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
briard-profi.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,2
blueanchor.nl,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,2
mmc-leipzig.com,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2
bertilohlsson.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
practicaleyes.net,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2
comies.nl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,2
cookingx2.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,2
realty-catalog.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,2
genesisbusinessservices.co.uk,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2
liceoparroquialsangregoriomagno.edu.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
maryahprincess.it,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,2
petdogwash.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2
classics4life.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2
caseaffittipuglia.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2
otracosa.eu,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2
platingroup.az,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,2
